code,name,nationality,gender,age,age_grouped,country,country_code,current,disciplines,function,events,sporting_relatives,ismedalist_true,medallists.event,medallists.is_medallist,medallists.medal_type
1940329,LEONARDO Veddriq,Indonesia,Male,28,26-32,Indonesia,INA,true,Sport Climbing,Athlete,"""Mens Speed""",FALSE,1,Men's Speed,true,Gold Medal
1977709,LEONE Chiara,Switzerland,Female,27,26-32,Switzerland,SUI,true,Shooting,Athlete,50m Rifle 3 Positions Women,FALSE,1,50m Rifle 3 Positions Women,true,Gold Medal
1900680,LEPENANT Johann,France,Male,22,19-25,France,FRA,true,Football,Athlete,Men,FALSE,1,Men,true,Silver Medal
1980833,LESKI Andreja,Slovenia,Female,28,26-32,Slovenia,SLO,true,Judo,Athlete,Women -63 kg,TRUE,1,Women -63 kg,true,Gold Medal
1573634,LESSORT Mathias,France,Male,29,26-32,France,FRA,true,Basketball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1950496,LEVY Sarah,United States,Female,29,26-32,United States,USA,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1574134,LEYDS Tristan,South Africa,Male,28,26-32,South Africa,RSA,true,Rugby Sevens,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1945169,LI Bingjie,China,Female,23,19-25,China,CHN,true,Swimming,Athlete,"""Womens 1500m Freestyle"", ""Womens 200m Freestyle"", ""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",TRUE,1,Women's 4 x 200m Freestyle Relay,true,Bronze Medal
1918372,LI Fabin,China,Male,32,26-32,China,CHN,true,Weightlifting,Athlete,"""Mens 61kg""",FALSE,1,Men's 61kg,true,Gold Medal
1926901,LI Hong,China,Female,26,26-32,China,CHN,true,Hockey,Athlete,Women,FALSE,1,Women,true,Silver Medal
1913372,LI Jiaman,China,Female,27,26-32,China,CHN,true,Archery,Athlete,"""Womens Individual"", ""Womens Team""",FALSE,1,Women's Team,true,Silver Medal
1926826,LI Qian,China,Female,35,33-39,China,CHN,true,Boxing,Athlete,"""Womens 75kg""",FALSE,1,Women's 75kg,true,Gold Medal
1918376,LI Wenwen,China,Female,25,19-25,China,CHN,true,Weightlifting,Athlete,"""Womens +81kg""",FALSE,1,Women's +81kg,true,Gold Medal
1913913,LI Yuehong,China,Male,35,33-39,China,CHN,true,Shooting,Athlete,25m Rapid Fire Pistol Men,FALSE,1,25m Rapid Fire Pistol Men,true,Gold Medal
1901555,LIAN Junjie,China,Male,24,19-25,China,CHN,true,Diving,Athlete,"""Mens Synchronised 10m Platform""",FALSE,1,Men's Synchronised 10m Platform,true,Gold Medal
1913424,LIANG Wei Keng,China,Male,24,19-25,China,CHN,true,Badminton,Athlete,"""Mens Doubles""",FALSE,1,Men's Doubles,true,Silver Medal
1910367,LIANG Yushuai,China,Male,24,19-25,China,CHN,true,Taekwondo,Athlete,Men -68kg,FALSE,1,Men -68kg,true,Bronze Medal
1913737,LIEBSCHER-LUCZ Tom,Germany,Male,31,26-32,Germany,GER,true,Canoe Sprint,Athlete,"""Mens Kayak Double 500m"", ""Mens Kayak Four 500m""",TRUE,1,Men's Kayak Four 500m,true,Gold Medal
1967069,LIENDO Josh,Canada,Male,22,19-25,Canada,CAN,true,Swimming,Athlete,"""Mens 100m Butterfly"", ""Mens 100m Freestyle"", ""Mens 4 x 100m Freestyle Relay"", ""Mens 4 x 100m Medley Relay"", ""Mens 50m Freestyle"", Mixed 4 x 100m Medley Relay",FALSE,1,Men's 100m Butterfly,true,Silver Medal
1913770,LILIK Elena,Germany,Female,26,26-32,Germany,GER,true,Canoe Slalom,Athlete,"""Womens Canoe Single"", ""Womens Kayak Cross""",TRUE,1,Women's Canoe Single,true,Silver Medal
1936429,LIM Jonghoon,Korea,Male,28,26-32,Korea,KOR,true,Table Tennis,Athlete,"""Mens Team"", Mixed Doubles",FALSE,1,Mixed Doubles,true,Bronze Medal
1902147,LIM Sihyeon,Korea,Female,22,19-25,Korea,KOR,true,Archery,Athlete,"""Womens Individual"", ""Womens Team"", Mixed Team",FALSE,1,Mixed Team,true,Gold Medal
1902147,LIM Sihyeon,Korea,Female,22,19-25,Korea,KOR,true,Archery,Athlete,"""Womens Individual"", ""Womens Team"", Mixed Team",FALSE,1,Women's Individual,true,Gold Medal
1902147,LIM Sihyeon,Korea,Female,22,19-25,Korea,KOR,true,Archery,Athlete,"""Womens Individual"", ""Womens Team"", Mixed Team",FALSE,1,Women's Team,true,Gold Medal
1953840,LIMA Willian,Brazil,Male,25,19-25,Brazil,BRA,true,Judo,Athlete,"Men -66 kg, Mixed Team",FALSE,1,Men -66 kg,true,Silver Medal
1953840,LIMA Willian,Brazil,Male,25,19-25,Brazil,BRA,true,Judo,Athlete,"Men -66 kg, Mixed Team",FALSE,1,Mixed Team,true,Bronze Medal
1913218,LIN Xiyu Janet,China,Female,29,26-32,China,CHN,true,Golf,Athlete,"""Womens Individual Stroke Play""",TRUE,1,Women's Individual Stroke Play,true,Bronze Medal
1887963,LIN Yu Ting,Chinese Taipei,Female,29,26-32,Chinese Taipei,TPE,true,Boxing,Athlete,"""Womens 57kg""",FALSE,1,Women's 57kg,true,Gold Medal
1895228,LINDBERG Hans,Denmark,Male,43,40-46,Denmark,DEN,true,Handball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1558773,LINDEMANN Laura,Germany,Female,28,26-32,Germany,GER,true,Triathlon,Athlete,"""Womens Individual""",FALSE,1,Mixed Relay,true,Gold Medal
1880576,LINDER Sarai,Germany,Female,25,19-25,Germany,GER,true,Football,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1572919,LINDGREN Victor,Sweden,Male,22,19-25,Sweden,SWE,true,Shooting,Athlete,"10m Air Rifle Men, 50m Rifle 3 Positions Men",FALSE,1,10m Air Rifle Men,true,Silver Medal
1960179,LITTLE Shamier,United States,Female,30,26-32,United States,USA,true,Athletics,Athlete,"""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,4 x 400m Relay Mixed,true,Silver Medal
1960179,LITTLE Shamier,United States,Female,30,26-32,United States,USA,true,Athletics,Athlete,"""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,Women's 4 x 400m Relay,true,Gold Medal
1937347,LITVINOVICH Ivan,Belarus,Male,23,19-25,AIN,AIN,true,Trampoline Gymnastics,Athlete,Men,TRUE,1,Men,true,Gold Medal
1927393,LIU Hao,China,Male,31,26-32,China,CHN,true,Canoe Sprint,Athlete,"""Mens Canoe Single 1000m"", ""Mens Canoe Double 500m""",FALSE,1,Men's Canoe Double 500m,true,Gold Medal
1918369,LIU Huanhua,China,Male,23,19-25,China,CHN,true,Weightlifting,Athlete,"""Mens 102kg""",FALSE,1,Men's 102kg,true,Gold Medal
1913441,LIU Sheng Shu,China,Female,21,19-25,China,CHN,true,Badminton,Athlete,"""Womens Doubles""",FALSE,1,Women's Doubles,true,Silver Medal
1918856,LIU Yang,China,Male,30,26-32,China,CHN,true,Artistic Gymnastics,Athlete,"Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Rings,true,Gold Medal
1918856,LIU Yang,China,Male,30,26-32,China,CHN,true,Artistic Gymnastics,Athlete,"Men, ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Team,true,Silver Medal
1945223,LIU Yaxin,China,Female,26,26-32,China,CHN,true,Swimming,Athlete,"""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Bronze Medal
1913922,LIU Yukun,China,Male,28,26-32,China,CHN,true,Shooting,Athlete,50m Rifle 3 Positions Men,FALSE,1,50m Rifle 3 Positions Men,true,Gold Medal
1954813,LLUIS VALETTE Lilou,Spain,Female,18,12-18,Spain,ESP,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Bronze Medal
1900682,LOCKO Bradley,France,Male,23,19-25,France,FRA,true,Football,Athlete,Men,TRUE,1,Men,true,Silver Medal
1960803,LOGAN Piper,Canada,Female,23,19-25,Canada,CAN,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Silver Medal
1982069,LOGANIMASI Ponipate,Fiji,Male,27,26-32,Fiji,FIJ,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Silver Medal
1880581,LOHMANN Sydney,Germany,Female,25,19-25,Germany,GER,true,Football,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1902893,LOMACZ Grzegorz,Poland,Male,37,33-39,Poland,POL,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1915781,LONCAR Luka,Croatia,Male,38,33-39,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1901551,LONG Daoyi,China,Male,22,19-25,China,CHN,true,Diving,Athlete,"""Mens Synchronised 3m Springboard""",FALSE,1,Men's Synchronised 3m Springboard,true,Gold Medal
1901079,LONG Heidi,Great Britain,Female,28,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Eight""",FALSE,1,Women's Eight,true,Bronze Medal
1947515,LONGMAN Genevieve,Australia,Female,29,26-32,Australia,AUS,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Silver Medal
1555548,LOPEZ CARDONA Arlen,Cuba,Male,32,26-32,Cuba,CUB,true,Boxing,Athlete,"""Mens 80kg""",FALSE,1,Men's 80kg,true,Bronze Medal
1942222,LOPEZ Diego,Spain,Male,23,19-25,Spain,ESP,true,Football,Athlete,Men,FALSE,1,Men,true,Gold Medal
1942221,LOPEZ Fermin,Spain,Male,22,19-25,Spain,ESP,true,Football,Athlete,Men,FALSE,1,Men,true,Gold Medal
1571506,LOPEZ NUNEZ Mijain,Cuba,Male,42,40-46,Cuba,CUB,true,Wrestling,Athlete,"""Mens Greco-Roman 130kg""",FALSE,1,Men's Greco-Roman 130kg,true,Gold Medal
1543506,LOPEZ Yeison,Colombia,Male,25,19-25,Colombia,COL,true,Weightlifting,Athlete,"""Mens 89kg""",TRUE,1,Men's 89kg,true,Silver Medal
1967608,LORENA,Brazil,Female,28,26-32,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1574058,LOUATI Yacine,France,Male,33,33-39,France,FRA,true,Volleyball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1916185,LOUIS-MARIE Alexandra,France,Female,29,26-32,France,FRA,true,Fencing,Athlete,"""Womens Épée Team""",FALSE,1,Women's Épée Team,true,Silver Medal
1912536,LOWE Ed,Great Britain,Male,21,19-25,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",FALSE,1,Men's Team Sprint,true,Silver Medal
1954742,LOYD Jewell,United States,Female,31,26-32,United States,USA,true,Basketball,Athlete,Women,TRUE,1,Women,true,Gold Medal
1921753,LUBIAN Marina,Italy,Female,25,19-25,Italy,ITA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1967607,LUCIANA,Brazil,Female,37,33-39,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1967612,LUDMILA,Brazil,Female,30,26-32,Brazil,BRA,true,Football,Athlete,Women,FALSE,1,Women,true,Silver Medal
1561386,LUDWIG Moritz,Germany,Male,23,19-25,Germany,GER,true,Hockey,Athlete,Men,FALSE,1,Men,true,Silver Medal
1920164,LUECKENKEMPER Gina,Germany,Female,28,26-32,Germany,GER,true,Athletics,Athlete,"""Womens 100m"", ""Womens 4 x 100m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Bronze Medal
1558775,LUEHRS Lasse,Germany,Male,29,26-32,Germany,GER,true,Triathlon,Athlete,"""Mens Individual""",FALSE,1,Mixed Relay,true,Gold Medal
1900683,LUKEBA Castello,France,Male,22,19-25,France,FRA,true,Football,Athlete,Men,FALSE,1,Men,true,Silver Medal
1878509,LUNDE Katrine,Norway,Female,45,40-46,Norway,NOR,true,Handball,Athlete,Women,TRUE,1,Women,true,Gold Medal
1918379,LUO Shifang,China,Female,24,19-25,China,CHN,true,Weightlifting,Athlete,"""Womens 59kg""",FALSE,1,Women's 59kg,true,Gold Medal
1943046,LUU Jacklyn,United States,Female,26,26-32,United States,USA,true,Artistic Swimming,Athlete,Team,FALSE,1,Team,true,Silver Medal
1897153,LUZAN Liudmyla,Ukraine,Female,28,26-32,Ukraine,UKR,true,Canoe Sprint,Athlete,"""Womens Canoe Single 200m"", ""Womens Canoe Double 500m""",FALSE,1,Women's Canoe Double 500m,true,Silver Medal
1960173,LYLES Noah,United States,Male,27,26-32,United States,USA,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 100m Relay""",TRUE,1,Men's 100m,true,Gold Medal
1960173,LYLES Noah,United States,Male,27,26-32,United States,USA,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 100m Relay""",TRUE,1,Men's 200m,true,Bronze Medal
1544454,LYNCH Daire,Ireland,Male,27,26-32,Ireland,IRL,true,Rowing,Athlete,"""Mens Double Sculls""",FALSE,1,Men's Double Sculls,true,Bronze Medal
1961747,LYU Jianlin,China,Male,28,26-32,China,CHN,true,Shooting,Athlete,"Skeet Men, Skeet Mixed Team",FALSE,1,Skeet Mixed Team,true,Bronze Medal
1902300,MA Long,China,Male,36,33-39,China,CHN,true,Table Tennis,Athlete,"""Mens Team""",FALSE,1,Men's Team,true,Gold Medal
1926908,MA Ning,China,Female,24,19-25,China,CHN,true,Hockey,Athlete,Women,FALSE,1,Women,true,Silver Medal
1891067,MA Zhenzhao,China,Female,27,26-32,China,CHN,true,Judo,Athlete,Women -78 kg,FALSE,1,Women -78 kg,true,Bronze Medal
1917982,MA'A Micah,United States,Male,28,26-32,United States,USA,true,Volleyball,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1924289,MACCHI Filippo,Italy,Male,23,19-25,Italy,ITA,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",TRUE,1,Men's Foil Individual,true,Silver Medal
1924289,MACCHI Filippo,Italy,Male,23,19-25,Italy,ITA,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",TRUE,1,Men's Foil Team,true,Silver Medal
1926991,MACDONALD Matt,New Zealand,Male,26,26-32,New Zealand,NZL,true,Rowing,Athlete,"""Mens Four""",FALSE,1,Men's Four,true,Silver Medal
1953832,MACEDO Rafael,Brazil,Male,30,26-32,Brazil,BRA,true,Judo,Athlete,"Men -90 kg, Mixed Team",TRUE,1,Mixed Team,true,Bronze Medal
1901333,MACHAC Tomas,Czechia,Male,24,19-25,Czechia,CZE,true,Tennis,Athlete,"""Mens Doubles"", ""Mens Singles"", Mixed Doubles",FALSE,1,Mixed Doubles,true,Gold Medal
1964583,MACKENZIE Sloan,Canada,Female,23,19-25,Canada,CAN,true,Canoe Sprint,Athlete,"""Womens Canoe Double 500m""",FALSE,1,Women's Canoe Double 500m,true,Bronze Medal
1927001,MACLEAN Ollie,New Zealand,Male,27,26-32,New Zealand,NZL,true,Rowing,Athlete,"""Mens Four""",FALSE,1,Men's Four,true,Silver Medal
1944373,MADDALENA Sagen,United States,Female,31,26-32,United States,USA,true,Shooting,Athlete,"10m Air Rifle Women, 50m Rifle 3 Positions Women, 10m Air Rifle Mixed Team",FALSE,1,50m Rifle 3 Positions Women,true,Silver Medal
1935943,MADDEN Paige,United States,Female,26,26-32,United States,USA,true,Swimming,Athlete,"""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Silver Medal
1935943,MADDEN Paige,United States,Female,26,26-32,United States,USA,true,Swimming,Athlete,"""Womens 400m Freestyle"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 800m Freestyle""",FALSE,1,Women's 800m Freestyle,true,Bronze Medal
1939971,MADGEN Tess,Australia,Female,34,33-39,Australia,AUS,true,Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1895699,MADOUAS Valentin,France,Male,28,26-32,France,FRA,true,Cycling Road,Athlete,"""Mens Road Race""",TRUE,1,Men's Road Race,true,Silver Medal
1535852,MAEDER Maximilian,Singapore,Male,18,12-18,Singapore,SGP,true,Sailing,Athlete,"""Mens Kite""",FALSE,1,Men's Kite,true,Bronze Medal
1566447,MAEHR Lukas,Austria,Male,35,33-39,Austria,AUT,true,Sailing,Athlete,Mixed Dinghy,FALSE,1,Mixed Dinghy,true,Gold Medal
1907192,MAERTENS Lukas,Germany,Male,23,19-25,Germany,GER,true,Swimming,Athlete,"""Mens 200m Backstroke"", ""Mens 200m Freestyle"", ""Mens 400m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",TRUE,1,Men's 400m Freestyle,true,Gold Medal
1900684,MAGASSA Soungoutou,France,Male,21,19-25,France,FRA,true,Football,Athlete,Men,FALSE,1,Men,true,Silver Medal
1939952,MAGBEGOR Ezi,Australia,Female,25,19-25,Australia,AUS,true,Basketball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1899653,MAGGETTI Marta,Italy,Female,29,26-32,Italy,ITA,true,Sailing,Athlete,"""Womens Windsurfing""",FALSE,1,Women's Windsurfing,true,Gold Medal
1946883,MAGOMEDOV Gashim,Azerbaijan,Male,25,19-25,Azerbaijan,AZE,true,Taekwondo,Athlete,Men -58kg,FALSE,1,Men -58kg,true,Silver Medal
1981785,MAGOMEDOV Magomedkhan,Azerbaijan,Male,27,26-32,Azerbaijan,AZE,true,Wrestling,Athlete,"""Mens Freestyle 97kg""",FALSE,1,Men's Freestyle 97kg,true,Bronze Medal
1979168,MAHER Ben,Great Britain,Male,42,40-46,Great Britain,GBR,true,Equestrian,Athlete,"Jumping Individual, Jumping Team",TRUE,1,Jumping Team,true,Gold Medal
1950498,MAHER Ilona,United States,Female,28,26-32,United States,USA,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1895700,MAHIEU Romain,France,Male,30,26-32,France,FRA,true,Cycling BMX Racing,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1571559,MAHUCHIKH Yaroslava,Ukraine,Female,23,19-25,Ukraine,UKR,true,Athletics,Athlete,"""Womens High Jump""",FALSE,1,Women's High Jump,true,Gold Medal
1538041,MAJDALANI Mateo,Argentina,Male,30,26-32,Argentina,ARG,true,Sailing,Athlete,Mixed Multihull,FALSE,1,Mixed Multihull,true,Silver Medal
1899493,MAJOR Veronika,Hungary,Female,28,26-32,Hungary,HUN,true,Shooting,Athlete,"10m Air Pistol Women, 25m Pistol Women",FALSE,1,25m Pistol Women,true,Bronze Medal
1570561,MAKHMADBEKOV Somon,Tajikistan,Male,26,26-32,Tajikistan,TJK,true,Judo,Athlete,Men -81 kg,TRUE,1,Men -81 kg,true,Bronze Medal
1566627,MAKHMUDOV Akzhol,Kyrgyzstan,Male,26,26-32,Kyrgyzstan,KGZ,true,Wrestling,Athlete,"""Mens Greco-Roman 77kg""",TRUE,1,Men's Greco-Roman 77kg,true,Bronze Medal
1965581,MAKKER Mick,Netherlands,Male,32,26-32,Netherlands,NED,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Silver Medal
1553031,MALAN Giorgio,Italy,Male,25,19-25,Italy,ITA,true,Modern Pentathlon,Athlete,"""Mens Individual""",FALSE,1,Men's Individual,true,Bronze Medal
1551388,MALDINI Federico Nilo,Italy,Male,24,19-25,Italy,ITA,true,Shooting,Athlete,10m Air Pistol Men,FALSE,1,10m Air Pistol Men,true,Silver Medal
1916183,MALLO-BRETON Auriane,France,Female,31,26-32,France,FRA,true,Fencing,Athlete,"""Womens Épée Individual"", ""Womens Épée Team""",TRUE,1,Women's Épée Individual,true,Silver Medal
1916183,MALLO-BRETON Auriane,France,Female,31,26-32,France,FRA,true,Fencing,Athlete,"""Womens Épée Individual"", ""Womens Épée Team""",TRUE,1,Women's Épée Team,true,Silver Medal
1959823,MALONE Brody,United States,Male,25,19-25,United States,USA,true,Artistic Gymnastics,Athlete,"Men, ""Mens All-Around"", ""Mens Floor Exercise"", ""Mens Horizontal Bar"", ""Mens Parallel Bars"", ""Mens Pommel Horse"", ""Mens Rings"", ""Mens Vault"", ""Mens Team""",FALSE,1,Men's Team,true,Bronze Medal
1573451,MALONGA Dominique,France,Female,19,19-25,France,FRA,true,Basketball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1891297,MALONGA Madeleine,France,Female,31,26-32,France,FRA,true,Judo,Athlete,"Women -78 kg, Mixed Team",FALSE,1,Mixed Team,true,Gold Medal
1967053,MANAOUT Haytam,Morocco,Male,24,19-25,Morocco,MAR,true,Football,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1909292,MANAUDOU Florent,France,Male,34,33-39,France,FRA,true,Swimming,Athlete,"""Mens 4 x 100m Medley Relay"", ""Mens 50m Freestyle""",TRUE,1,Men's 4 x 100m Medley Relay,true,Bronze Medal
1909292,MANAUDOU Florent,France,Male,34,33-39,France,FRA,true,Swimming,Athlete,"""Mens 4 x 100m Medley Relay"", ""Mens 50m Freestyle""",TRUE,1,Men's 50m Freestyle,true,Bronze Medal
1956444,MANDIC Dusan,Serbia,Male,31,26-32,Serbia,SRB,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Gold Medal
1935945,MANUEL Simone,United States,Female,28,26-32,United States,USA,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 100m Freestyle Relay,true,Silver Medal
1935945,MANUEL Simone,United States,Female,28,26-32,United States,USA,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", ""Womens 4 x 200m Freestyle Relay"", ""Womens 50m Freestyle""",FALSE,1,Women's 4 x 200m Freestyle Relay,true,Silver Medal
1967172,MAOUHOUB Mehdi,Morocco,Male,22,19-25,Morocco,MAR,true,Football,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1948260,MAQUEDA Jorge,Spain,Male,37,33-39,Spain,ESP,true,Handball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1909294,MARCHAND Leon,France,Male,23,19-25,France,FRA,true,Swimming,Athlete,"""Mens 200m Butterfly"", ""Mens 200m Breaststroke"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 200m Breaststroke,true,Gold Medal
1909294,MARCHAND Leon,France,Male,23,19-25,France,FRA,true,Swimming,Athlete,"""Mens 200m Butterfly"", ""Mens 200m Breaststroke"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 200m Butterfly,true,Gold Medal
1909294,MARCHAND Leon,France,Male,23,19-25,France,FRA,true,Swimming,Athlete,"""Mens 200m Butterfly"", ""Mens 200m Breaststroke"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 200m Individual Medley,true,Gold Medal
1909294,MARCHAND Leon,France,Male,23,19-25,France,FRA,true,Swimming,Athlete,"""Mens 200m Butterfly"", ""Mens 200m Breaststroke"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 4 x 100m Medley Relay,true,Bronze Medal
1909294,MARCHAND Leon,France,Male,23,19-25,France,FRA,true,Swimming,Athlete,"""Mens 200m Butterfly"", ""Mens 200m Breaststroke"", ""Mens 200m Individual Medley"", ""Mens 400m Individual Medley"", ""Mens 4 x 100m Medley Relay"", Mixed 4 x 100m Medley Relay",TRUE,1,Men's 400m Individual Medley,true,Gold Medal
1957082,MARCHANT Katy,Great Britain,Female,32,26-32,Great Britain,GBR,true,Cycling Track,Athlete,"""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",FALSE,1,Women's Team Sprint,true,Gold Medal
1888047,MARICIC Miran,Croatia,Male,28,26-32,Croatia,CRO,true,Shooting,Athlete,"10m Air Rifle Men, 50m Rifle 3 Positions Men",FALSE,1,10m Air Rifle Men,true,Bronze Medal
1571936,MARIN POTRILLE Milaimy de la Carid,Cuba,Female,24,19-25,Cuba,CUB,true,Wrestling,Athlete,"""Womens Freestyle 76kg""",FALSE,1,Women's Freestyle 76kg,true,Bronze Medal
1924287,MARINI Tommaso,Italy,Male,25,19-25,Italy,ITA,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",FALSE,1,Men's Foil Team,true,Silver Medal
1915802,MARINIC KRAGIC Jerko,Croatia,Male,34,33-39,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
